Area,Line,Date,TrapName,TrapChecked,Triggered,Set,Species,Sex,Age,PestID,Bait,Comments,SampleID,SampleCondition,Latitude,Longitude,TrapType,TimeTaken,Username,FirstName
MEG Coro Kiwi Project,KBAY,21-5-2014,KBAY 016,Y,N,Y,,,,,Egg,,,,-36.7232178,175.5146321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 002,Y,N,Y,,,,,Egg,,,,-36.73394018,175.5049981,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 003,Y,N,Y,,,,,Egg,,,,-36.73432323,175.5071295,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 004,Y,Y,Y,Rat,,,PestID: 3622,Egg,,,,-36.7332138,175.5064173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 005,Y,N,Y,,,,,Egg,,,,-36.73270301,175.5082585,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 006,Y,Y,Y,Rat,,,PestID: 3623,Egg,,,,-36.73195736,175.5097216,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 007,Y,Y,Y,Rat,,,PestID: 3624,Egg,,,,-36.73096385,175.5097988,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 008,Y,Y,Y,Rat,,,PestID: 3625,Egg,,,,-36.73059882,175.5119698,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 009,Y,N,Y,,,,,Egg,,,,-36.73131488,175.5139146,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 010,Y,Y,Y,Rat,,,PestID: 3626,Egg,,,,-36.73016438,175.5147992,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 011,Y,Y,Y,Rat,,,PestID: 3627,Egg,,,,-36.72947707,175.5160739,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 012,Y,N,Y,,,,,Egg,,,,-36.72843997,175.5164852,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 013,Y,Y,Y,Rat,,,PestID: 3628,Egg,,,,-36.72819589,175.5145505,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 014,Y,N,Y,,,,,Egg,,,,-36.72639865,175.5150916,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 015,Y,N,Y,,,,,Egg,,,,-36.72463166,175.5135173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2014,KBAY 016,Y,N,Y,,,,,Egg,,,,-36.7232178,175.5146321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 002,Y,N,Y,,,,,Egg,,,,-36.73394018,175.5049981,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 003,Y,N,Y,,,,,Egg,,,,-36.73432323,175.5071295,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 004,Y,N,Y,,,,,Egg,,,,-36.7332138,175.5064173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 005,Y,N,Y,,,,,Egg,,,,-36.73270301,175.5082585,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 006,Y,N,Y,,,,,Egg,,,,-36.73195736,175.5097216,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 007,Y,N,Y,,,,,Egg,,,,-36.73096385,175.5097988,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 008,Y,N,Y,,,,,Egg,,,,-36.73059882,175.5119698,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 009,Y,Y,Y,Rat,,,PestID: 3642,Egg,,,,-36.73131488,175.5139146,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 010,Y,N,Y,,,,,Egg,,,,-36.73016438,175.5147992,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 011,Y,Y,Y,Rat,,,PestID: 3643,Egg,,,,-36.72947707,175.5160739,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 012,Y,N,Y,,,,,Egg,,,,-36.72843997,175.5164852,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 013,Y,N,Y,,,,,Egg,,,,-36.72819589,175.5145505,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 014,Y,N,Y,,,,,Egg,,,,-36.72639865,175.5150916,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 015,Y,N,Y,,,,,Egg,,,,-36.72463166,175.5135173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,23-7-2014,KBAY 016,Y,Y,Y,Rat,,,PestID: 3644,Egg,,,,-36.7232178,175.5146321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 002,Y,N,Y,,,,,Egg,,,,-36.73394018,175.5049981,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 003,Y,N,Y,,,,,Egg,,,,-36.73432323,175.5071295,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 004,Y,N,Y,,,,,Egg,,,,-36.7332138,175.5064173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 005,Y,N,Y,,,,,Egg,,,,-36.73270301,175.5082585,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 006,Y,N,Y,,,,,Egg,,,,-36.73195736,175.5097216,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 007,Y,N,Y,,,,,Egg,,,,-36.73096385,175.5097988,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 008,Y,N,Y,,,,,Egg,,,,-36.73059882,175.5119698,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 009,Y,N,Y,,,,,Egg,,,,-36.73131488,175.5139146,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 010,Y,Y,Y,Rat,,,PestID: 3681,Egg,,,,-36.73016438,175.5147992,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 011,Y,N,Y,,,,,Egg,,,,-36.72947707,175.5160739,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 012,Y,N,Y,,,,,Egg,,,,-36.72843997,175.5164852,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 013,Y,Y,Y,Rat,,,PestID: 3682,Egg,,,,-36.72819589,175.5145505,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 014,Y,N,Y,,,,,Egg,,,,-36.72639865,175.5150916,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 015,Y,Y,Y,Rat,,,PestID: 3683,Egg,,,,-36.72463166,175.5135173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-8-2014,KBAY 016,Y,N,Y,,,,,Egg,,,,-36.7232178,175.5146321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 002,Y,Y,Y,Rat,,,PestID: 3719,Egg,,,,-36.73394018,175.5049981,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 003,Y,N,Y,,,,,Egg,,,,-36.73432323,175.5071295,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 004,Y,N,Y,,,,,Egg,,,,-36.7332138,175.5064173,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 005,Y,Y,Y,Rat,,,PestID: 3720,Egg,,,,-36.73270301,175.5082585,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 006,Y,N,Y,,,,,Egg,,,,-36.73195736,175.5097216,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 007,Y,Y,Y,Rat,,,PestID: 3721,Egg,,,,-36.73096385,175.5097988,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 008,Y,N,Y,,,,,Egg,,,,-36.73059882,175.5119698,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 009,Y,N,Y,,,,,Egg,,,,-36.73131488,175.5139146,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 010,Y,N,Y,,,,,Egg,,,,-36.73016438,175.5147992,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 011,Y,N,Y,,,,,Egg,,,,-36.72947707,175.5160739,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 012,Y,Y,Y,Rat,,,PestID: 3722,Egg,,,,-36.72843997,175.5164852,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 013,Y,N,Y,,,,,Egg,,,,-36.72819589,175.5145505,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 014,Y,N,Y,,,,,Egg,,,,-36.72639865,175.5150916,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 015,Y,N,Y,,,,,Egg,,,,-36.72463166,175.5135173,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,16-10-2014,KBAY 016,Y,Y,Y,Rat,,,PestID: 3723,Egg,,,,-36.7232178,175.5146321,DOC200SS,Unspecified,sm1,Sarah 
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 001,Y,N,Y,,,,,Rabbit,,,,-36.73368403,175.5031858,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 002,Y,N,Y,,,,,Rabbit,,,,-36.73394018,175.5049981,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 003,Y,N,Y,,,,,Rabbit,,,,-36.73432323,175.5071295,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 004,Y,N,Y,,,,,Rabbit,,,,-36.7332138,175.5064173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 005,Y,Y,Y,Stoat,,,PestID: 3767,Rabbit,,,,-36.73270301,175.5082585,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 006,Y,N,Y,,,,,Rabbit,,,,-36.73195736,175.5097216,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 007,Y,N,Y,,,,,Rabbit,,,,-36.73096385,175.5097988,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 008,Y,N,Y,,,,,Rabbit,,,,-36.73059882,175.5119698,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 009,Y,N,Y,,,,,Rabbit,,,,-36.73131488,175.5139146,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 010,Y,N,Y,,,,,Rabbit,,,,-36.73016438,175.5147992,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 011,Y,N,Y,,,,,Rabbit,,,,-36.72947707,175.5160739,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 012,Y,N,Y,,,,,Rabbit,,,,-36.72843997,175.5164852,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 013,Y,Y,Y,Stoat,,,PestID: 3768,Rabbit,,,,-36.72819589,175.5145505,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 014,Y,N,Y,,,,,Rabbit,,,,-36.72639865,175.5150916,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 015,Y,Y,Y,Rat,,,PestID: 3769,Rabbit,,,,-36.72463166,175.5135173,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,27-11-2014,KBAY 016,Y,Y,Y,Rat,,,PestID: 3770,Rabbit,,,,-36.7232178,175.5146321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 002,Y,Y,Y,Rat,,,PestID: 3824,Egg,,,,-36.73394018,175.5049981,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 003,Y,N,Y,,,,,Egg,,,,-36.73432323,175.5071295,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 004,Y,N,Y,,,,,Egg,,,,-36.7332138,175.5064173,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 005,Y,Y,Y,Rat,,,PestID: 3825,Egg,,,,-36.73270301,175.5082585,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 006,Y,Y,Y,Rat,,,PestID: 3826,Egg,,,,-36.73195736,175.5097216,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 007,Y,N,Y,,,,,Egg,,,,-36.73096385,175.5097988,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 008,Y,Y,Y,Rat,,,PestID: 3827,Egg,,,,-36.73059882,175.5119698,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 009,Y,N,Y,,,,,Egg,,,,-36.73131488,175.5139146,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 010,Y,Y,Y,Rat,,,PestID: 3828,Egg,,,,-36.73016438,175.5147992,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 011,Y,Y,Y,Rat,,,PestID: 3829,Egg,,,,-36.72947707,175.5160739,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 012,Y,Y,Y,Rat,,,PestID: 3830,Egg,,,,-36.72843997,175.5164852,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 013,Y,N,Y,,,,,Egg,,,,-36.72819589,175.5145505,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 014,Y,N,Y,,,,,Egg,,,,-36.72639865,175.5150916,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 015,Y,Y,Y,Sprung,,,PestID: 3831,Egg,,,,-36.72463166,175.5135173,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,30-12-2014,KBAY 016,Y,N,Y,,,,,Egg,,,,-36.7232178,175.5146321,DOC200SS,Unspecified,Ra1,Raine
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 002,Y,N,Y,,,,,Egg,,,,-36.73394018,175.5049981,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 003,Y,N,Y,,,,,Egg,,,,-36.73432323,175.5071295,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 004,Y,Y,Y,Rat,,,PestID: 3906,Egg,,,,-36.7332138,175.5064173,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 005,Y,N,Y,,,,,Egg,,,,-36.73270301,175.5082585,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 006,Y,N,Y,,,,,Egg,,,,-36.73195736,175.5097216,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 007,Y,N,Y,,,,,Egg,,,,-36.73096385,175.5097988,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 008,Y,N,Y,,,,,Egg,,,,-36.73059882,175.5119698,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 009,Y,N,Y,,,,,Egg,,,,-36.73131488,175.5139146,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 010,Y,N,Y,,,,,Egg,,,,-36.73016438,175.5147992,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 011,Y,N,Y,,,,,Egg,,,,-36.72947707,175.5160739,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 012,Y,N,Y,,,,,Egg,,,,-36.72843997,175.5164852,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 013,Y,N,Y,,,,,Egg,,,,-36.72819589,175.5145505,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 014,Y,N,Y,,,,,Egg,,,,-36.72639865,175.5150916,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 015,Y,N,Y,,,,,Egg,,,,-36.72463166,175.5135173,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,19-3-2015,KBAY 016,Y,N,Y,,,,,Egg,,,,-36.7232178,175.5146321,DOC200SS,3 Hour(s) and 0 Minute(s),sk1,Sarah
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 001,Y,Y,Y,Rat,,,PestID: 5043,Egg,,,,-36.73368403,175.5031858,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 002,Y,Y,Y,Rat,,,PestID: 5044,Egg,,,,-36.73394018,175.5049981,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 003,Y,Y,Y,Stoat,,,PestID: 5045,Egg,,,,-36.73432323,175.5071295,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 004,Y,Y,Y,Rat,,,PestID: 5046,Egg,,,,-36.7332138,175.5064173,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 005,Y,Y,Y,Rat,,,PestID: 5047,Egg,,,,-36.73270301,175.5082585,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 006,Y,N,Y,,,,,Egg,,,,-36.73195736,175.5097216,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 007,Y,N,Y,,,,,Egg,,,,-36.73096385,175.5097988,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 008,Y,Y,Y,Rat,,,PestID: 5048,Egg,,,,-36.73059882,175.5119698,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 009,Y,N,Y,,,,,Egg,,,,-36.73131488,175.5139146,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 010,Y,Y,Y,Rat,,,PestID: 5049,Egg,,,,-36.73016438,175.5147992,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 011,Y,N,Y,,,,,Egg,,,,-36.72947707,175.5160739,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 012,Y,Y,Y,,,,,Egg,,,,-36.72843997,175.5164852,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 013,Y,Y,Y,,,,,Egg,,,,-36.72819589,175.5145505,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 014,Y,Y,Y,Rat,,,PestID: 5050,Egg,,,,-36.72639865,175.5150916,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 015,Y,Y,Y,Rat,,,PestID: 5051,Egg,,,,-36.72463166,175.5135173,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,27-4-2015,KBAY 016,Y,N,Y,,,,,Egg,,,,-36.7232178,175.5146321,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 002,Y,N,Y,,,,,Egg,,,,-36.73394018,175.5049981,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 003,Y,Y,Y,Rat,,,PestID: 5492,Egg,,,,-36.73432323,175.5071295,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 004,Y,N,Y,,,,,Egg,,,,-36.7332138,175.5064173,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 005,Y,N,Y,,,,,Egg,,,,-36.73270301,175.5082585,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 006,Y,N,Y,,,,,Egg,,,,-36.73195736,175.5097216,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 007,Y,N,Y,,,,,Egg,,,,-36.73096385,175.5097988,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 008,Y,N,Y,,,,,Egg,,,,-36.73059882,175.5119698,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 009,Y,N,Y,,,,,Egg,,,,-36.73131488,175.5139146,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 010,Y,N,Y,,,,,Egg,,,,-36.73016438,175.5147992,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 011,Y,N,Y,,,,,Egg,,,,-36.72947707,175.5160739,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 012,Y,N,Y,,,,,Egg,,,,-36.72843997,175.5164852,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 013,Y,N,Y,,,,,Egg,,,,-36.72819589,175.5145505,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 014,Y,N,Y,,,,,Egg,,,,-36.72639865,175.5150916,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 015,Y,N,Y,,,,,Egg,,,,-36.72463166,175.5135173,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,24-5-2015,KBAY 016,Y,N,Y,,,,,Egg,,,,-36.7232178,175.5146321,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2015,KBAY 001,Y,N,Y,,,,,Egg,,,,-36.73368403,175.5031858,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
MEG Coro Kiwi Project,KBAY,21-6-2015,KBAY 002,Y,N,Y,,,,,Egg,,,,-36.73394018,175.5049981,DOC200SS,3 Hour(s) and 0 Minute(s),Su2,Sue
